History_ID,Customer_ID,Service,Booking_Date,Amount_Spent
HIST000492,CUST00048,Hair Coloring,2025-05-18,314.38
HIST000493,CUST00048,Keratin Treatment,2025-06-24,197.08
HIST000494,CUST00048,Hair Coloring,2025-08-21,206.29
HIST000495,CUST00048,Haircut,2025-09-30,161.2
HIST000496,CUST00048,Hair Coloring,2025-10-31,184.57
HIST000497,CUST00048,Hair Coloring,2025-12-17,150.09
HIST000498,CUST00048,Haircut,2026-01-09,179.64
HIST000499,CUST00048,Haircut,2026-02-07,220.47
HIST000500,CUST00049,Nail Care,2024-09-21,77.13
HIST000501,CUST00049,Nail Care,2024-12-19,100.19
HIST000502,CUST00049,Nail Care,2025-02-16,104.78
HIST000503,CUST00049,Nail Care,2025-06-05,92.86
HIST000504,CUST00049,Facial,2025-08-28,126.98
HIST000505,CUST00049,Nail Care,2025-12-15,91.35
HIST000506,CUST00050,Spa,2023-12-15,205.66
HIST000507,CUST00050,Spa,2024-02-14,164.66
HIST000508,CUST00050,Spa,2024-03-07,148.97
HIST000509,CUST00050,Spa,2024-03-29,315.27
HIST000510,CUST00050,Spa,2024-04-21,186.79
HIST000511,CUST00050,Spa,2024-05-07,195.54
HIST000512,CUST00050,Spa,2024-06-03,194.46
HIST000513,CUST00050,Spa,2024-06-17,180.92
HIST000514,CUST00050,Spa,2024-07-07,164.09
HIST000515,CUST00050,Spa,2024-08-07,218.16
HIST000516,CUST00050,Spa,2024-08-26,150.19
HIST000517,CUST00050,Spa,2024-09-18,211.31
HIST000518,CUST00050,Spa,2024-10-12,187.63
HIST000519,CUST00050,Spa,2024-11-01,189.87
HIST000520,CUST00050,Spa,2024-12-01,215.01
HIST000521,CUST00050,Spa,2025-01-23,162.83
HIST000522,CUST00050,Massage,2025-02-11,350.49
HIST000523,CUST00050,Aromatherapy,2025-03-31,166.81
HIST000524,CUST00050,Spa,2025-04-22,221.38
HIST000525,CUST00050,Massage,2025-05-18,124.95
HIST000526,CUST00050,Spa,2025-06-04,183.95
HIST000527,CUST00050,Spa,2025-07-13,216.21
HIST000528,CUST00050,Spa,2025-08-23,180.27
HIST000529,CUST00050,Spa,2025-09-13,200.71
HIST000530,CUST00050,Massage,2025-10-08,160.92
HIST000531,CUST00051,Body Scrub,2024-07-18,237.62
HIST000532,CUST00051,Massage,2024-10-18,266.9
HIST000533,CUST00051,Aromatherapy,2024-12-19,181.15
HIST000534,CUST00051,Massage,2025-04-14,225.11
HIST000535,CUST00051,Massage,2025-06-15,177.36
HIST000536,CUST00051,Massage,2025-09-02,295.83
HIST000537,CUST00051,Massage,2025-10-01,221.24
HIST000538,CUST00051,Aromatherapy,2025-12-29,195.92
HIST000539,CUST00052,Nail Care,2024-10-30,152.68
HIST000540,CUST00052,Nail Care,2024-12-28,149.16
HIST000541,CUST00052,Nail Care,2025-03-05,223.63
HIST000542,CUST00052,Nail Care,2025-05-23,154.58
HIST000543,CUST00052,Aromatherapy,2025-07-14,152.63
HIST000544,CUST00053,Haircut,2025-02-23,136.07
HIST000545,CUST00053,Haircut,2025-06-16,155.15
HIST000546,CUST00053,Haircut,2025-08-26,158.44
HIST000547,CUST00053,Haircut,2025-10-11,162.3
HIST000548,CUST00053,Hair Spa,2026-01-19,161.61
HIST000549,CUST00054,Spa,2024-01-06,154.08
HIST000550,CUST00054,Makeup,2024-03-03,150.16
HIST000551,CUST00054,Facial,2024-04-12,140.79
HIST000552,CUST00054,Facial,2024-07-01,148.29
HIST000553,CUST00054,Facial,2024-11-04,161.9
HIST000554,CUST00054,Facial,2024-12-13,147.0
HIST000555,CUST00054,Facial,2025-02-06,147.48
HIST000556,CUST00054,Spa,2025-05-16,150.05
HIST000557,CUST00055,Nail Care,2023-02-27,152.5
HIST000558,CUST00055,Nail Care,2023-03-31,183.18
HIST000559,CUST00055,Nail Care,2023-04-27,170.23
HIST000560,CUST00055,Nail Care,2023-06-08,166.33
HIST000561,CUST00055,Nail Care,2023-06-30,201.92
HIST000562,CUST00055,Nail Care,2023-07-24,214.72
HIST000563,CUST00055,Nail Care,2023-08-17,127.25
HIST000564,CUST00055,Nail Care,2023-09-21,148.2
HIST000565,CUST00055,Aromatherapy,2023-12-08,151.62
HIST000566,CUST00055,Body Scrub,2024-01-04,187.32
HIST000567,CUST00055,Hair Coloring,2024-02-02,215.88
HIST000568,CUST00055,Body Scrub,2024-03-20,293.6
HIST000569,CUST00055,Nail Care,2024-04-23,148.37
HIST000570,CUST00055,Nail Care,2024-06-03,200.86
HIST000571,CUST00055,Nail Care,2024-07-06,177.64
HIST000572,CUST00055,Body Scrub,2024-08-02,195.51
HIST000573,CUST00055,Nail Care,2024-08-25,217.44
HIST000574,CUST00055,Nail Care,2024-09-28,192.21
HIST000575,CUST00055,Nail Care,2024-10-25,212.75
HIST000576,CUST00055,Nail Care,2025-01-02,333.63
HIST000577,CUST00055,Facial,2025-02-02,250.38
HIST000578,CUST00055,Hair Coloring,2025-03-18,200.86
HIST000579,CUST00055,Facial,2025-04-22,182.25
HIST000580,CUST00055,Nail Care,2025-05-17,203.07
HIST000581,CUST00055,Nail Care,2025-07-22,202.88
HIST000582,CUST00056,Facial,2023-09-08,94.23
HIST000583,CUST00056,Spa,2023-11-28,111.85
HIST000584,CUST00056,Facial,2024-05-04,76.81
HIST000585,CUST00056,Spa,2024-08-02,102.01
HIST000586,CUST00056,Facial,2024-10-18,53.52
HIST000587,CUST00056,Facial,2025-01-06,75.12
HIST000588,CUST00056,Facial,2025-02-25,104.45
HIST000589,CUST00056,Facial,2025-04-22,109.24
HIST000590,CUST00057,Hair Styling,2024-02-01,392.59
HIST000591,CUST00057,Hair Coloring,2024-02-22,310.98
HIST000592,CUST00057,Hair Coloring,2024-03-04,332.57
HIST000593,CUST00057,Hair Spa,2024-04-07,250.17
HIST000594,CUST00057,Hair Coloring,2024-05-22,365.43
HIST000595,CUST00057,Hair Coloring,2024-07-02,441.61
HIST000596,CUST00057,Haircut,2024-07-24,410.26
HIST000597,CUST00057,Hair Coloring,2024-08-31,387.66
HIST000598,CUST00057,Hair Coloring,2024-09-28,607.66
HIST000599,CUST00057,Hair Coloring,2024-10-15,365.28
HIST000600,CUST00057,Hair Coloring,2024-11-14,367.16
HIST000601,CUST00057,Haircut,2024-12-24,367.86
HIST000602,CUST00057,Hair Styling,2025-02-05,402.93
HIST000603,CUST00057,Hair Spa,2025-03-16,372.59
HIST000604,CUST00057,Hair Coloring,2025-04-15,418.96
HIST000605,CUST00057,Hair Coloring,2025-05-19,396.09
HIST000606,CUST00057,Hair Coloring,2025-06-13,271.94
HIST000607,CUST00057,Hair Coloring,2025-06-27,345.83
HIST000608,CUST00057,Hair Coloring,2025-08-06,276.85
HIST000609,CUST00057,Hair Coloring,2025-09-23,197.35
HIST000610,CUST00057,Hair Styling,2025-10-29,338.21
HIST000611,CUST00057,Hair Coloring,2025-12-05,338.29
HIST000612,CUST00057,Hair Coloring,2025-12-27,300.28
HIST000613,CUST00058,Makeup,2023-08-16,347.43
HIST000614,CUST00058,Makeup,2023-09-11,278.95
HIST000615,CUST00058,Facial,2023-10-06,536.96
HIST000616,CUST00058,Skin Care,2023-10-25,378.73
HIST000617,CUST00058,Nails,2023-11-30,300.51
HIST000618,CUST00058,Makeup,2023-12-20,359.88
HIST000619,CUST00058,Facial,2024-01-13,346.59
HIST000620,CUST00058,Nails,2024-02-23,239.78
HIST000621,CUST00058,Nails,2024-04-09,406.49
HIST000622,CUST00058,Nails,2024-06-15,265.83
HIST000623,CUST00058,Makeup,2024-07-18,396.29
HIST000624,CUST00058,Skin Care,2024-08-11,361.76
HIST000625,CUST00058,Makeup,2024-08-30,246.25
HIST000626,CUST00058,Makeup,2024-10-17,405.29
HIST000627,CUST00058,Makeup,2024-12-04,478.52
HIST000628,CUST00058,Makeup,2025-01-15,306.13
HIST000629,CUST00058,Makeup,2025-02-15,417.98
HIST000630,CUST00058,Makeup,2025-03-16,380.94
HIST000631,CUST00058,Makeup,2025-03-29,337.81
HIST000632,CUST00058,Makeup,2025-04-16,288.36
HIST000633,CUST00058,Nails,2025-05-15,254.89
HIST000634,CUST00058,Makeup,2025-06-11,345.92
HIST000635,CUST00058,Makeup,2025-07-15,256.74
HIST000636,CUST00058,Makeup,2025-08-19,287.73
HIST000637,CUST00058,Makeup,2025-09-24,371.23
HIST000638,CUST00058,Nails,2025-11-10,262.3
HIST000639,CUST00058,Makeup,2025-12-02,308.08
HIST000640,CUST00058,Makeup,2025-12-28,261.18
HIST000641,CUST00059,Hair Coloring,2024-05-02,27.83
HIST000642,CUST00059,Hair Styling,2024-10-05,30.75
HIST000643,CUST00059,Hair Coloring,2025-01-27,32.0
HIST000644,CUST00059,Hair Coloring,2025-05-02,37.26
HIST000645,CUST00060,Haircut,2024-12-03,176.18
HIST000646,CUST00060,Haircut,2025-01-05,207.06
HIST000647,CUST00060,Haircut,2025-03-15,179.16
HIST000648,CUST00060,Hair Spa,2025-05-03,156.53
HIST000649,CUST00060,Haircut,2025-07-25,155.06
HIST000650,CUST00060,Haircut,2025-10-09,222.18
HIST000651,CUST00060,Haircut,2025-12-06,124.98
HIST000652,CUST00060,Haircut,2026-02-02,203.52
HIST000653,CUST00060,Haircut,2026-04-11,270.55
HIST000654,CUST00061,Hair Coloring,2025-02-01,157.66
HIST000655,CUST00061,Hair Coloring,2025-08-13,143.67
HIST000656,CUST00061,Hair Coloring,2026-01-09,246.91
HIST000657,CUST00062,Nail Care,2024-01-14,61.42
HIST000658,CUST00062,Aromatherapy,2024-03-17,57.39
HIST000659,CUST00062,Nail Care,2024-04-23,54.43
HIST000660,CUST00062,Nail Care,2024-07-14,61.15
HIST000661,CUST00062,Nail Care,2024-11-03,41.23
HIST000662,CUST00062,Nail Care,2025-01-10,58.05
HIST000663,CUST00062,Nail Care,2025-03-06,56.38
HIST000664,CUST00062,Nail Care,2025-05-16,59.22
HIST000665,CUST00062,Nail Care,2025-08-14,49.7
HIST000666,CUST00063,Spa,2024-02-17,83.75
HIST000667,CUST00063,Spa,2024-04-20,94.57
HIST000668,CUST00063,Facial,2024-06-30,69.23
HIST000669,CUST00063,Spa,2024-08-10,84.65
HIST000670,CUST00063,Massage,2024-11-05,84.98
HIST000671,CUST00063,Spa,2024-12-15,86.88
HIST000672,CUST00063,Spa,2025-05-13,81.78
HIST000673,CUST00063,Spa,2025-07-18,84.0
HIST000674,CUST00064,Haircut,2025-08-21,141.95
HIST000675,CUST00064,Hair Coloring,2025-11-19,152.96
HIST000676,CUST00064,Haircut,2026-02-21,145.36
HIST000677,CUST00065,Spa,2024-08-21,58.73
HIST000678,CUST00065,Spa,2025-01-08,50.46
HIST000679,CUST00065,Spa,2025-08-02,40.6
HIST000680,CUST00066,Nail Care,2024-08-16,77.0
HIST000681,CUST00066,Nail Care,2024-10-11,56.9
HIST000682,CUST00066,Body Scrub,2025-02-10,73.74
HIST000683,CUST00066,Nail Care,2025-07-30,50.66
HIST000684,CUST00067,Hair Spa,2024-02-22,203.34
HIST000685,CUST00067,Hair Coloring,2024-04-15,302.97
HIST000686,CUST00067,Hair Coloring,2024-07-08,188.27
HIST000687,CUST00067,Hair Coloring,2024-08-15,150.33
HIST000688,CUST00067,Hair Coloring,2024-09-22,209.18
HIST000689,CUST00067,Hair Coloring,2024-12-18,213.89
HIST000690,CUST00067,Hair Coloring,2025-01-24,181.03
HIST000691,CUST00067,Hair Coloring,2025-04-02,148.19
HIST000692,CUST00067,Hair Coloring,2025-05-21,177.9
HIST000693,CUST00067,Hair Coloring,2025-06-29,153.81
HIST000694,CUST00067,Hair Coloring,2025-07-25,159.67
HIST000695,CUST00067,Hair Coloring,2025-09-06,274.92
HIST000696,CUST00067,Hair Spa,2025-10-16,156.89
HIST000697,CUST00067,Hair Spa,2025-12-20,139.15
HIST000698,CUST00068,Massage,2024-08-01,171.01
HIST000699,CUST00068,Facial,2024-11-02,155.8
HIST000700,CUST00068,Facial,2024-12-30,145.26
HIST000701,CUST00068,Facial,2025-03-13,163.97
HIST000702,CUST00068,Makeup,2025-05-19,269.45
HIST000703,CUST00068,Facial,2025-07-22,137.56
HIST000704,CUST00068,Facial,2025-10-06,152.56
HIST000705,CUST00068,Facial,2025-12-08,182.27
HIST000706,CUST00069,Hair Spa,2024-07-19,138.65
HIST000707,CUST00069,Haircut,2024-09-11,154.83
HIST000708,CUST00069,Haircut,2024-12-28,118.4
HIST000709,CUST00069,Haircut,2025-02-25,142.22
HIST000710,CUST00069,Haircut,2025-05-28,144.08
HIST000711,CUST00069,Hair Spa,2025-08-20,119.47
HIST000712,CUST00069,Haircut,2025-11-23,166.33
HIST000713,CUST00070,Haircut,2024-10-01,107.95
HIST000714,CUST00070,Haircut,2024-12-26,68.42
HIST000715,CUST00070,Haircut,2025-03-16,80.27
HIST000716,CUST00070,Haircut,2025-06-28,80.99
HIST000717,CUST00070,Haircut,2025-08-20,83.0
HIST000718,CUST00071,Haircut,2024-02-26,141.51
HIST000719,CUST00071,Haircut,2024-06-03,115.94
HIST000720,CUST00071,Hair Coloring,2024-09-13,153.92
HIST000721,CUST00071,Haircut,2024-12-19,110.76
HIST000722,CUST00071,Hair Spa,2025-01-24,156.63
HIST000723,CUST00071,Haircut,2025-03-16,125.76
HIST000724,CUST00071,Haircut,2025-06-09,173.47
HIST000725,CUST00071,Hair Spa,2025-07-29,158.16
HIST000726,CUST00071,Haircut,2025-11-16,134.53
HIST000727,CUST00072,Facial,2025-02-13,124.89
HIST000728,CUST00072,Facial,2025-07-01,123.42
HIST000729,CUST00073,Nail Care,2024-02-14,33.6
HIST000730,CUST00073,Nail Care,2024-05-16,43.57
HIST000731,CUST00073,Nail Care,2024-09-09,34.72
HIST000732,CUST00073,Nail Care,2024-12-13,36.39
HIST000733,CUST00073,Aromatherapy,2025-02-14,36.38
HIST000734,CUST00073,Nail Care,2025-06-29,42.37
HIST000735,CUST00073,Nail Care,2025-08-24,33.23
HIST000736,CUST00074,Nail Care,2024-01-21,125.75
HIST000737,CUST00074,Nail Care,2024-03-15,99.85
HIST000738,CUST00074,Body Scrub,2024-06-20,94.11
HIST000739,CUST00074,Nail Care,2024-08-04,77.29
HIST000740,CUST00074,Facial,2025-01-12,88.86
HIST000741,CUST00074,Nail Care,2025-04-13,114.67
HIST000742,CUST00075,Nail Care,2024-06-15,52.74
HIST000743,CUST00075,Nail Care,2024-09-03,60.36
HIST000744,CUST00075,Nail Care,2025-05-24,63.26
HIST000745,CUST00075,Nail Care,2025-07-24,61.93
HIST000746,CUST00076,Hair Styling,2023-11-05,266.96
HIST000747,CUST00076,Facial,2023-12-16,251.78
HIST000748,CUST00076,Makeup,2024-01-04,246.31
HIST000749,CUST00076,Skin Care,2024-01-28,230.28
HIST000750,CUST00076,Facial,2024-02-26,238.34
HIST000751,CUST00076,Makeup,2024-03-31,219.94
HIST000752,CUST00076,Makeup,2024-05-02,219.13
HIST000753,CUST00076,Makeup,2024-06-28,274.62
HIST000754,CUST00076,Makeup,2024-07-22,212.35
HIST000755,CUST00076,Makeup,2024-08-26,222.57
HIST000756,CUST00076,Makeup,2024-10-18,276.05
HIST000757,CUST00076,Makeup,2024-12-11,227.69
HIST000758,CUST00076,Makeup,2025-01-11,280.15
HIST000759,CUST00076,Makeup,2025-02-26,200.97
HIST000760,CUST00076,Makeup,2025-04-10,225.12
HIST000761,CUST00076,Makeup,2025-05-06,241.48
HIST000762,CUST00076,Makeup,2025-06-02,253.6
HIST000763,CUST00076,Makeup,2025-06-25,294.81
HIST000764,CUST00076,Makeup,2025-07-21,332.65
HIST000765,CUST00076,Makeup,2025-09-01,249.1
HIST000766,CUST00076,Hair Styling,2025-10-11,219.73
HIST000767,CUST00076,Makeup,2025-11-28,271.9
HIST000768,CUST00076,Makeup,2025-12-29,250.88
HIST000769,CUST00077,Facial,2024-09-05,202.24
HIST000770,CUST00077,Facial,2024-10-09,182.02
HIST000771,CUST00077,Makeup,2024-11-02,138.17
HIST000772,CUST00077,Facial,2024-12-20,158.42
HIST000773,CUST00077,Facial,2025-03-21,118.97
HIST000774,CUST00077,Facial,2025-06-24,177.52
HIST000775,CUST00077,Skin Care,2025-09-17,210.36
HIST000776,CUST00077,Facial,2025-11-04,164.6
HIST000777,CUST00077,Spa,2025-12-30,148.2
HIST000778,CUST00077,Facial,2026-02-07,128.22
HIST000779,CUST00078,Facial,2023-11-10,139.62
HIST000780,CUST00078,Makeup,2024-01-15,126.3
HIST000781,CUST00078,Makeup,2024-03-06,164.65
HIST000782,CUST00078,Makeup,2024-05-07,160.83
HIST000783,CUST00078,Makeup,2024-07-08,165.43
HIST000784,CUST00078,Makeup,2024-10-06,172.45
HIST000785,CUST00078,Makeup,2024-12-07,120.27
HIST000786,CUST00078,Nails,2025-04-14,150.19
HIST000787,CUST00078,Makeup,2025-06-03,101.58
HIST000788,CUST00078,Makeup,2025-09-14,105.53
HIST000789,CUST00079,Spa,2023-12-22,293.56
HIST000790,CUST00079,Spa,2024-01-10,314.84
HIST000791,CUST00079,Spa,2024-02-18,315.29
HIST000792,CUST00079,Spa,2024-03-19,304.46
HIST000793,CUST00079,Spa,2024-04-17,248.78
HIST000794,CUST00079,Spa,2024-05-10,344.09
HIST000795,CUST00079,Spa,2024-06-14,336.26
HIST000796,CUST00079,Spa,2024-08-04,356.55
HIST000797,CUST00079,Spa,2024-08-24,296.3
HIST000798,CUST00079,Facial,2024-09-08,262.15
HIST000799,CUST00079,Spa,2024-10-13,395.71
HIST000800,CUST00079,Aromatherapy,2024-11-26,335.65
HIST000801,CUST00079,Spa,2024-12-20,276.84
HIST000802,CUST00079,Spa,2025-01-14,314.13
HIST000803,CUST00079,Spa,2025-02-26,346.87
HIST000804,CUST00079,Spa,2025-03-30,211.06
HIST000805,CUST00079,Spa,2025-04-25,293.47
HIST000806,CUST00079,Spa,2025-05-22,381.68
HIST000807,CUST00079,Spa,2025-07-30,304.78
HIST000808,CUST00079,Spa,2025-09-07,299.18
HIST000809,CUST00079,Spa,2025-10-05,267.73
HIST000810,CUST00079,Spa,2025-11-18,430.17
HIST000811,CUST00079,Spa,2025-12-03,288.27
HIST000812,CUST00079,Spa,2025-12-29,215.48
HIST000813,CUST00079,Spa,2026-01-26,595.4
HIST000814,CUST00080,Massage,2024-01-03,231.46
HIST000815,CUST00080,Massage,2024-01-28,195.46
HIST000816,CUST00080,Massage,2024-03-06,219.76
HIST000817,CUST00080,Massage,2024-04-07,199.61
HIST000818,CUST00080,Reflexology,2024-05-17,215.7
HIST000819,CUST00080,Massage,2024-06-21,202.07
HIST000820,CUST00080,Massage,2024-07-30,241.1
HIST000821,CUST00080,Spa,2024-09-09,203.74
HIST000822,CUST00080,Aromatherapy,2024-10-14,196.49
HIST000823,CUST00080,Massage,2024-11-20,195.19
HIST000824,CUST00080,Massage,2024-12-11,257.33
HIST000825,CUST00080,Massage,2025-01-04,254.58
HIST000826,CUST00080,Massage,2025-02-04,248.32
HIST000827,CUST00080,Spa,2025-03-02,229.51
HIST000828,CUST00080,Massage,2025-04-13,235.88
HIST000829,CUST00080,Massage,2025-05-19,176.99
HIST000830,CUST00080,Massage,2025-07-01,241.67
HIST000831,CUST00080,Massage,2025-08-27,372.5
HIST000832,CUST00080,Massage,2025-10-16,336.48
HIST000833,CUST00080,Massage,2025-11-20,198.19
HIST000834,CUST00080,Massage,2025-12-15,186.94
HIST000835,CUST00080,Massage,2026-01-05,257.15
HIST000836,CUST00080,Massage,2026-02-08,217.49
HIST000837,CUST00081,Makeup,2024-01-04,110.58
HIST000838,CUST00081,Makeup,2024-03-18,121.36
HIST000839,CUST00081,Nails,2024-05-13,124.54
HIST000840,CUST00081,Makeup,2024-07-25,79.66
HIST000841,CUST00081,Hair Styling,2024-10-26,107.51
HIST000842,CUST00081,Makeup,2024-12-21,90.51
HIST000843,CUST00081,Makeup,2025-03-25,112.75
HIST000844,CUST00081,Makeup,2025-05-15,168.14
HIST000845,CUST00081,Makeup,2025-07-08,81.4
HIST000846,CUST00081,Nails,2025-10-06,114.57
HIST000847,CUST00082,Spa,2023-11-22,156.41
HIST000848,CUST00082,Spa,2023-12-19,168.58
HIST000849,CUST00082,Spa,2024-01-31,167.32
HIST000850,CUST00082,Spa,2024-04-06,148.65
HIST000851,CUST00082,Spa,2024-05-23,127.19
HIST000852,CUST00082,Facial,2024-07-22,219.77
HIST000853,CUST00082,Spa,2024-08-18,162.87
HIST000854,CUST00082,Spa,2024-09-20,158.34
HIST000855,CUST00082,Spa,2024-11-09,143.04
HIST000856,CUST00082,Spa,2024-12-31,166.61
HIST000857,CUST00082,Spa,2025-02-17,171.28
HIST000858,CUST00082,Spa,2025-04-06,164.41
HIST000859,CUST00082,Spa,2025-05-09,162.23
HIST000860,CUST00082,Spa,2025-07-13,187.59
HIST000861,CUST00082,Spa,2025-08-11,165.73
HIST000862,CUST00082,Spa,2025-10-10,117.25
HIST000863,CUST00083,Hair Coloring,2024-10-17,106.33
HIST000864,CUST00083,Hair Coloring,2025-04-12,85.51
HIST000865,CUST00083,Hair Coloring,2025-10-04,92.51
HIST000866,CUST00084,Hair Coloring,2024-06-27,96.85
HIST000867,CUST00084,Hair Coloring,2024-10-20,114.84
HIST000868,CUST00084,Hair Coloring,2025-01-31,164.63
HIST000869,CUST00084,Hair Coloring,2025-06-18,109.89
HIST000870,CUST00085,Facial,2024-04-18,55.98
HIST000871,CUST00085,Facial,2024-08-31,57.83
HIST000872,CUST00085,Facial,2024-12-30,54.88
HIST000873,CUST00085,Facial,2025-05-30,55.82
HIST000874,CUST00086,Makeup,2024-06-13,29.35
HIST000875,CUST00086,Makeup,2024-08-07,37.1
HIST000876,CUST00086,Makeup,2024-10-13,39.3
HIST000877,CUST00086,Makeup,2025-02-06,33.43
HIST000878,CUST00086,Makeup,2025-05-07,40.61
HIST000879,CUST00087,Massage,2024-12-05,102.13
HIST000880,CUST00087,Massage,2025-02-14,204.91
HIST000881,CUST00087,Massage,2025-03-20,122.37
HIST000882,CUST00087,Body Scrub,2025-06-06,92.14
HIST000883,CUST00087,Massage,2025-08-11,107.79
HIST000884,CUST00087,Massage,2025-12-06,210.82
HIST000885,CUST00088,Aromatherapy,2024-01-04,121.26
HIST000886,CUST00088,Spa,2024-01-30,159.98
HIST000887,CUST00088,Massage,2024-03-13,169.97
HIST000888,CUST00088,Spa,2024-04-25,190.69
HIST000889,CUST00088,Spa,2024-05-19,197.38
HIST000890,CUST00088,Spa,2024-06-15,122.87
HIST000891,CUST00088,Spa,2024-07-04,215.58
HIST000892,CUST00088,Spa,2024-07-28,177.4
HIST000893,CUST00088,Facial,2024-08-26,187.11
HIST000894,CUST00088,Spa,2024-09-15,201.51
HIST000895,CUST00088,Facial,2024-10-15,170.95
HIST000896,CUST00088,Spa,2024-11-19,180.83
HIST000897,CUST00088,Spa,2024-12-30,170.78
HIST000898,CUST00088,Body Scrub,2025-02-02,215.16
HIST000899,CUST00088,Spa,2025-03-02,169.93
HIST000900,CUST00088,Spa,2025-05-09,194.5
HIST000901,CUST00088,Spa,2025-06-17,158.49
HIST000902,CUST00088,Spa,2025-07-25,155.73
HIST000903,CUST00088,Spa,2025-08-26,239.83
HIST000904,CUST00088,Spa,2025-09-20,185.43
HIST000905,CUST00088,Spa,2025-10-22,148.47
HIST000906,CUST00089,Hair Coloring,2025-02-28,138.78
HIST000907,CUST00089,Hair Coloring,2025-05-29,111.64
HIST000908,CUST00089,Hair Coloring,2025-10-13,146.24
HIST000909,CUST00090,Nail Care,2025-10-29,83.14
HIST000910,CUST00091,Hair Coloring,2024-05-27,242.38
HIST000911,CUST00091,Hair Coloring,2024-07-20,198.75
HIST000912,CUST00091,Hair Coloring,2024-08-17,229.93
HIST000913,CUST00091,Keratin Treatment,2024-10-29,237.98
HIST000914,CUST00091,Hair Coloring,2024-12-05,275.55
HIST000915,CUST00091,Hair Styling,2025-02-14,259.31
HIST000916,CUST00091,Hair Coloring,2025-05-11,283.69
HIST000917,CUST00091,Hair Coloring,2025-07-03,199.48
HIST000918,CUST00091,Hair Coloring,2025-08-06,294.61
HIST000919,CUST00091,Hair Coloring,2025-10-26,254.38
HIST000920,CUST00091,Hair Coloring,2026-01-30,204.64
HIST000921,CUST00092,Skin Care,2024-02-29,395.05
HIST000922,CUST00092,Makeup,2024-03-18,295.85
HIST000923,CUST00092,Makeup,2024-04-20,428.4
HIST000924,CUST00092,Makeup,2024-05-22,395.03
HIST000925,CUST00092,Makeup,2024-07-06,383.64
HIST000926,CUST00092,Makeup,2024-08-02,395.45
HIST000927,CUST00092,Makeup,2024-09-20,377.24
HIST000928,CUST00092,Skin Care,2024-10-17,328.41
HIST000929,CUST00092,Makeup,2024-11-03,376.05
HIST000930,CUST00092,Makeup,2024-11-21,387.0
HIST000931,CUST00092,Makeup,2024-12-23,391.4
HIST000932,CUST00092,Makeup,2025-02-10,362.92
HIST000933,CUST00092,Makeup,2025-03-03,374.51
HIST000934,CUST00092,Makeup,2025-03-19,307.53
HIST000935,CUST00092,Makeup,2025-04-13,318.79
HIST000936,CUST00092,Makeup,2025-05-12,356.49
HIST000937,CUST00092,Hair Styling,2025-06-03,449.49
HIST000938,CUST00092,Hair Styling,2025-07-09,212.79
HIST000939,CUST00092,Makeup,2025-08-07,269.78
HIST000940,CUST00092,Makeup,2025-09-04,407.64
HIST000941,CUST00092,Makeup,2025-10-07,289.15
HIST000942,CUST00092,Makeup,2025-11-02,362.5
HIST000943,CUST00092,Makeup,2025-12-04,205.72
HIST000944,CUST00092,Makeup,2026-01-14,357.02
HIST000945,CUST00092,Hair Styling,2026-02-06,320.51
HIST000946,CUST00092,Makeup,2026-02-23,554.09
HIST000947,CUST00092,Makeup,2026-03-29,265.87
HIST000948,CUST00093,Body Scrub,2024-03-08,85.76
HIST000949,CUST00093,Spa,2024-06-07,124.26
HIST000950,CUST00093,Spa,2024-07-23,84.95
HIST000951,CUST00093,Spa,2024-09-11,129.08
HIST000952,CUST00093,Spa,2024-11-21,95.19
HIST000953,CUST00093,Spa,2025-01-17,83.03
